com.samsung.shealth.tracker.pedometer_day_summary,6105031,5
create_time,distance,achievement,step_count,recommendation,day_time,speed,deviceuuid,active_time,source_package_name,pkg_name,update_time,walk_step_count,binning_data,datauuid,calorie,run_step_count,source_info,healthy_step
2019-12-26 15:00:00.680,3071.52,1213ad1c-d0cd-4fad-b3cd-c38d30bc2bef.achievement.json,3872,6000,1577318400000,3.3888888,CHxXcBbd2u,1895906,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-26 15:00:00.680,3752,1213ad1c-d0cd-4fad-b3cd-c38d30bc2bef.binning_data.json,1213ad1c-d0cd-4fad-b3cd-c38d30bc2bef,132.98999,120,,0,
2019-11-26 16:34:58.398,4109.14,d74b963d-4c72-4e9f-87e7-dd2248ffa0ae.achievement.json,5664,6000,1574812800000,1.6006521,VfS0qUERdZ,2567166,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-27 12:57:55.551,5654,d74b963d-4c72-4e9f-87e7-dd2248ffa0ae.binning_data.json,d74b963d-4c72-4e9f-87e7-dd2248ffa0ae,200.39998,10,d74b963d-4c72-4e9f-87e7-dd2248ffa0ae.source_info.json,0,
2020-01-03 15:55:22.884,10970.51,81d14cf8-e20c-43ba-a905-48449feb9b48.achievement.json,13654,6000,1578096000000,1.7070807,VfS0qUERdZ,6426473,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-04 13:28:53.525,12925,81d14cf8-e20c-43ba-a905-48449feb9b48.binning_data.json,81d14cf8-e20c-43ba-a905-48449feb9b48,485.77997,729,81d14cf8-e20c-43ba-a905-48449feb9b48.source_info.json,0,
2019-12-03 23:58:25.843,6078.5703,5e5f04f7-b588-43aa-a044-07e6628d067a.achievement.json,7889,6000,1575417600000,1.7224771,VfS0qUERdZ,3528969,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-04 11:18:57.915,7670,5e5f04f7-b588-43aa-a044-07e6628d067a.binning_data.json,5e5f04f7-b588-43aa-a044-07e6628d067a,279.6,219,5e5f04f7-b588-43aa-a044-07e6628d067a.source_info.json,0,
2019-10-26 15:00:01.637,11833.07,835c5b6e-ea09-4960-a174-a872acdfc0a6.achievement.json,15191,6000,1572048000000,5.4166665,CHxXcBbd2u,7263382,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-26 15:00:01.637,15015,835c5b6e-ea09-4960-a174-a872acdfc0a6.binning_data.json,835c5b6e-ea09-4960-a174-a872acdfc0a6,505.24994,176,,6553,
2019-11-29 15:08:55.320,9003.651,ac504dc0-81f7-4fc3-a58a-2012c2db431e.achievement.json,11281,6000,1575072000000,1.6492457,VfS0qUERdZ,5459254,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-01 15:00:04.301,10875,ac504dc0-81f7-4fc3-a58a-2012c2db431e.binning_data.json,ac504dc0-81f7-4fc3-a58a-2012c2db431e,387.77994,406,ac504dc0-81f7-4fc3-a58a-2012c2db431e.source_info.json,0,
2019-12-29 15:00:00.764,1893.17,57aae25c-481b-4775-9bad-b2828d2b4db4.achievement.json,2451,6000,1577577600000,3.6944442,CHxXcBbd2u,1284311,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-29 15:00:00.764,2451,57aae25c-481b-4775-9bad-b2828d2b4db4.binning_data.json,57aae25c-481b-4775-9bad-b2828d2b4db4,86.4,0,,1080,
2020-01-06 15:26:46.553,6341.49,8cb0fcf5-1113-4464-84b6-d421194070b1.achievement.json,8095,6000,1578355200000,1.6090031,VfS0qUERdZ,3941254,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-07 13:58:34.187,7977,8cb0fcf5-1113-4464-84b6-d421194070b1.binning_data.json,8cb0fcf5-1113-4464-84b6-d421194070b1,276.16998,118,8cb0fcf5-1113-4464-84b6-d421194070b1.source_info.json,0,
2019-12-12 15:00:03.481,7556.2603,e057736d-c837-4945-ae08-182783fe0470.achievement.json,10611,6000,1576108800000,2.6416621,CHxXcBbd2u,4497727,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-12 15:00:03.481,10433,e057736d-c837-4945-ae08-182783fe0470.binning_data.json,e057736d-c837-4945-ae08-182783fe0470,396.93,178,,9412,
2020-01-01 15:00:06.732,3699.9197,57773ceb-5dd7-45cf-8e3b-a9d03d69f6e8.achievement.json,4759,6000,1577836800000,3.9722219,CHxXcBbd2u,2305352,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-01 15:00:06.732,4738,57773ceb-5dd7-45cf-8e3b-a9d03d69f6e8.binning_data.json,57773ceb-5dd7-45cf-8e3b-a9d03d69f6e8,160.91997,21,,999,
2019-12-15 15:20:32.501,4545.8,8add21d0-775c-44dc-a159-2077fc316c68.achievement.json,6003,6000,1576368000000,2.9166667,CHxXcBbd2u,2905437,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-15 15:20:32.501,5983,8add21d0-775c-44dc-a159-2077fc316c68.binning_data.json,8add21d0-775c-44dc-a159-2077fc316c68,204.77997,20,,0,
2020-01-10 04:02:20.129,10016.88,d4423ff0-60af-452a-b3d5-a4b753e1aab9.achievement.json,12743,6000,1578614400000,1.6426976,VfS0qUERdZ,6097823,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-11 15:00:15.459,12384,d4423ff0-60af-452a-b3d5-a4b753e1aab9.binning_data.json,d4423ff0-60af-452a-b3d5-a4b753e1aab9,441.4,359,d4423ff0-60af-452a-b3d5-a4b753e1aab9.source_info.json,0,
2020-01-04 15:00:30.814,10970.51,d6bd3fe1-1256-4aba-8f3c-e29d922a64d1.achievement.json,13654,6000,1578096000000,6.9444447,CHxXcBbd2u,6426387,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-04 15:00:30.814,12925,d6bd3fe1-1256-4aba-8f3c-e29d922a64d1.binning_data.json,d6bd3fe1-1256-4aba-8f3c-e29d922a64d1,485.77997,729,,3910,
2019-12-02 15:08:00.793,5683.3896,6ed542bb-13ff-416e-b513-5babc9b41e1a.achievement.json,8059,6000,1575331200000,1.537598,VfS0qUERdZ,3696277,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-03 12:21:23.640,7964,6ed542bb-13ff-416e-b513-5babc9b41e1a.binning_data.json,6ed542bb-13ff-416e-b513-5babc9b41e1a,307.88,95,6ed542bb-13ff-416e-b513-5babc9b41e1a.source_info.json,0,
2019-12-07 01:41:46.809,7508.1304,e8dfbc58-35b0-4c5a-bf29-d255128cb015.achievement.json,9730,6000,1575676800000,1.6134244,VfS0qUERdZ,4653537,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-07 13:47:29.780,9639,e8dfbc58-35b0-4c5a-bf29-d255128cb015.binning_data.json,e8dfbc58-35b0-4c5a-bf29-d255128cb015,327.83997,91,e8dfbc58-35b0-4c5a-bf29-d255128cb015.source_info.json,0,
2019-10-29 15:00:01.485,3927.1401,a5e87481-a7aa-4be9-9a70-8dea95bda95d.achievement.json,5189,6000,1572307200000,2.9166667,CHxXcBbd2u,2375070,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-10-29 15:00:01.485,5112,a5e87481-a7aa-4be9-9a70-8dea95bda95d.binning_data.json,a5e87481-a7aa-4be9-9a70-8dea95bda95d,179.84,77,,4267,
2019-12-18 15:00:00.642,3353.4402,d1ec0f3d-9738-4a68-a0d2-0b92a9f3087b.achievement.json,4674,6000,1576627200000,2.5978146,CHxXcBbd2u,2088863,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-18 15:00:00.642,4650,d1ec0f3d-9738-4a68-a0d2-0b92a9f3087b.binning_data.json,d1ec0f3d-9738-4a68-a0d2-0b92a9f3087b,169.58998,24,,4050,
2020-01-12 15:18:27.617,2831.59,407888c4-d012-4e13-828b-4f47a7e93d4d.achievement.json,3572,6000,1578873600000,1.7363954,VfS0qUERdZ,1630728,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-13 13:58:08.829,3506,407888c4-d012-4e13-828b-4f47a7e93d4d.binning_data.json,407888c4-d012-4e13-828b-4f47a7e93d4d,120.04999,66,407888c4-d012-4e13-828b-4f47a7e93d4d.source_info.json,0,
2020-01-07 15:03:32.239,6341.49,e8b4f73b-0e17-4701-9b4c-c90ba2b6f902.achievement.json,8095,6000,1578355200000,4.754411,CHxXcBbd2u,3941186,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-07 15:03:32.239,7977,e8b4f73b-0e17-4701-9b4c-c90ba2b6f902.binning_data.json,e8b4f73b-0e17-4701-9b4c-c90ba2b6f902,276.16998,118,,2038,
2019-11-01 15:00:02.057,7220.86,decbba3b-6106-449b-9d7f-4139f552dea3.achievement.json,9857,6000,1572566400000,3.1388888,CHxXcBbd2u,4448278,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-01 15:00:02.057,9769,decbba3b-6106-449b-9d7f-4139f552dea3.binning_data.json,decbba3b-6106-449b-9d7f-4139f552dea3,356.11,88,,6305,
2019-12-10 01:20:41.130,331.47998,15eb9d45-d81d-45f8-9be1-25d8377ed42f.achievement.json,416,6000,1575936000000,1.6002955,VfS0qUERdZ,207136,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-10 14:54:25.881,416,15eb9d45-d81d-45f8-9be1-25d8377ed42f.binning_data.json,15eb9d45-d81d-45f8-9be1-25d8377ed42f,14.7699995,0,15eb9d45-d81d-45f8-9be1-25d8377ed42f.source_info.json,0,
2020-01-15 20:03:17.549,1612.63,9b39b918-9933-4cb3-b3eb-0214b23d26c1.achievement.json,2017,6000,1579132800000,1.7321619,VfS0qUERdZ,930992,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 14:48:35.767,1970,9b39b918-9933-4cb3-b3eb-0214b23d26c1.binning_data.json,9b39b918-9933-4cb3-b3eb-0214b23d26c1,65.99,47,9b39b918-9933-4cb3-b3eb-0214b23d26c1.source_info.json,0,
2019-11-04 15:00:04.084,8816.101,2522122b-f054-4caa-b7b3-75b8b11ad17d.achievement.json,12757,6000,1572825600000,3.2305787,CHxXcBbd2u,5475264,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-04 15:00:04.084,12659,2522122b-f054-4caa-b7b3-75b8b11ad17d.binning_data.json,2522122b-f054-4caa-b7b3-75b8b11ad17d,478.05,98,,12521,
2019-12-21 15:02:04.159,7676.79,4b049724-3cba-48f6-952e-bf511d12b68e.achievement.json,9969,6000,1576886400000,2.7662194,CHxXcBbd2u,4958628,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-21 15:02:04.159,9814,4b049724-3cba-48f6-952e-bf511d12b68e.binning_data.json,4b049724-3cba-48f6-952e-bf511d12b68e,361.11996,155,,1350,
2019-12-12 18:06:43.461,7188.7803,c588ba9b-146b-462d-a848-58ee13d4d093.achievement.json,10020,6000,1576195200000,1.685334,VfS0qUERdZ,4265492,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-13 11:47:08.831,9936,c588ba9b-146b-462d-a848-58ee13d4d093.binning_data.json,c588ba9b-146b-462d-a848-58ee13d4d093,371.66998,84,c588ba9b-146b-462d-a848-58ee13d4d093.source_info.json,0,
2019-11-07 15:00:01.650,7846.02,27cf7fe4-34c8-4235-a45e-eb9919a0222f.achievement.json,11106,6000,1573084800000,2.0555556,CHxXcBbd2u,4813749,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-07 15:00:01.650,11048,27cf7fe4-34c8-4235-a45e-eb9919a0222f.binning_data.json,27cf7fe4-34c8-4235-a45e-eb9919a0222f,401.34998,58,,10865,
2019-12-24 15:00:01.383,7942.7905,aea35897-09e0-4950-935e-fcb59d308ab5.achievement.json,10065,6000,1577145600000,3.2777774,CHxXcBbd2u,4882622,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-24 15:00:01.383,9851,aea35897-09e0-4950-935e-fcb59d308ab5.binning_data.json,aea35897-09e0-4950-935e-fcb59d308ab5,331.19995,214,,3785,
2020-01-18 15:24:17.483,4399.5103,22d8bc6c-26a2-42b9-8361-b99a4a180335.achievement.json,5813,6000,1579392000000,1.544718,VfS0qUERdZ,2848099,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-19 13:18:46.255,5783,22d8bc6c-26a2-42b9-8361-b99a4a180335.binning_data.json,22d8bc6c-26a2-42b9-8361-b99a4a180335,204.93999,30,22d8bc6c-26a2-42b9-8361-b99a4a180335.source_info.json,0,
2019-12-05 16:11:33.891,9600.08,449b50c1-4245-4c3c-adb4-837440255994.achievement.json,12292,6000,1575590400000,1.6003714,VfS0qUERdZ,5998657,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-06 13:24:42.781,12166,449b50c1-4245-4c3c-adb4-837440255994.binning_data.json,449b50c1-4245-4c3c-adb4-837440255994,410.87994,126,449b50c1-4245-4c3c-adb4-837440255994.source_info.json,0,
2020-01-10 15:00:01.697,10016.88,4bef6470-9e94-4f31-b88e-7a112db4e650.achievement.json,12743,6000,1578614400000,2.75,CHxXcBbd2u,6097749,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-10 15:03:43.910,12384,4bef6470-9e94-4f31-b88e-7a112db4e650.binning_data.json,4bef6470-9e94-4f31-b88e-7a112db4e650,441.4,359,,4681,
2019-11-10 15:37:30.519,8277.07,83540c65-81d2-4e51-9e61-b2ed4c31a6e4.achievement.json,10536,6000,1573344000000,2.8611112,CHxXcBbd2u,4880527,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-10 15:37:30.519,10442,83540c65-81d2-4e51-9e61-b2ed4c31a6e4.binning_data.json,83540c65-81d2-4e51-9e61-b2ed4c31a6e4,345.88998,94,,2718,
2019-12-27 15:00:01.996,13310.82,8d3e93ee-99d7-48ec-be86-281d64db079e.achievement.json,17126,6000,1577404800000,4.527778,CHxXcBbd2u,8363448,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-27 15:00:01.996,16910,8d3e93ee-99d7-48ec-be86-281d64db079e.binning_data.json,8d3e93ee-99d7-48ec-be86-281d64db079e,573.2099,216,,6201,
2020-01-22 02:21:28.607,3833.2,3f692864-50c7-4956-a67f-b9beab52c644.achievement.json,4913,6000,1579651200000,1.6087549,VfS0qUERdZ,2382712,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-22 14:30:21.039,4897,3f692864-50c7-4956-a67f-b9beab52c644.binning_data.json,3f692864-50c7-4956-a67f-b9beab52c644,167.59999,16,3f692864-50c7-4956-a67f-b9beab52c644.source_info.json,0,
2019-12-16 00:58:15.547,3160.2,66b5c67c-f09e-40b0-aa88-ac1f3a4d3873.achievement.json,4585,6000,1576454400000,1.6626242,VfS0qUERdZ,1900730,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-16 09:35:21.450,4539,66b5c67c-f09e-40b0-aa88-ac1f3a4d3873.binning_data.json,66b5c67c-f09e-40b0-aa88-ac1f3a4d3873,171.76,46,66b5c67c-f09e-40b0-aa88-ac1f3a4d3873.source_info.json,0,
2019-11-13 15:00:41.682,17585.861,4bcff26a-8b49-4f50-be9c-49becb6f701d.achievement.json,22922,6000,1573603200000,2.6388888,CHxXcBbd2u,10834195,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-13 15:00:41.682,22582,4bcff26a-8b49-4f50-be9c-49becb6f701d.binning_data.json,4bcff26a-8b49-4f50-be9c-49becb6f701d,798.8599,340,,6224,
2019-12-30 15:00:01.722,7671.08,77ada06e-0896-4381-adee-c983131366b4.achievement.json,9930,6000,1577664000000,6.9444447,CHxXcBbd2u,4712707,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-30 15:00:01.722,9747,77ada06e-0896-4381-adee-c983131366b4.binning_data.json,77ada06e-0896-4381-adee-c983131366b4,339.09998,183,,4215,
2020-01-24 16:12:20.397,409.56003,f6cc52d2-e6c8-4a1f-ae92-cc544600d00d.achievement.json,505,6000,1579910400000,1.6389495,VfS0qUERdZ,249891,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-25 11:44:00.649,504,f6cc52d2-e6c8-4a1f-ae92-cc544600d00d.binning_data.json,f6cc52d2-e6c8-4a1f-ae92-cc544600d00d,18.459997,1,f6cc52d2-e6c8-4a1f-ae92-cc544600d00d.source_info.json,0,
2019-11-16 15:00:01.923,8388.859,ac88cf25-313d-4460-870e-bbbbeeb4f962.achievement.json,10801,6000,1573862400000,3.25,CHxXcBbd2u,5482671,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-19 15:00:02.073,10584,ac88cf25-313d-4460-870e-bbbbeeb4f962.binning_data.json,ac88cf25-313d-4460-870e-bbbbeeb4f962,387.81998,217,,3851,
2019-12-18 19:29:52.715,3595.45,a41e32cc-c0ab-453f-a53d-2776ce7cd975.achievement.json,5086,6000,1576713600000,1.6955407,VfS0qUERdZ,2120533,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-19 07:22:06.830,4990,a41e32cc-c0ab-453f-a53d-2776ce7cd975.binning_data.json,a41e32cc-c0ab-453f-a53d-2776ce7cd975,193.81999,96,a41e32cc-c0ab-453f-a53d-2776ce7cd975.source_info.json,0,
2020-01-02 15:01:10.978,6009.93,ee162ff4-b6f0-4051-982a-0e6d3220e7d4.achievement.json,7882,6000,1577923200000,2.8888886,CHxXcBbd2u,3880205,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-02 15:01:10.978,7811,ee162ff4-b6f0-4051-982a-0e6d3220e7d4.binning_data.json,ee162ff4-b6f0-4051-982a-0e6d3220e7d4,279.58,71,,0,
2020-01-27 16:12:49.634,2346.61,2122e5ad-c7bb-4cbb-9163-0918e0f34f21.achievement.json,2969,6000,1580169600000,1.5849332,VfS0qUERdZ,1480573,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-28 14:58:12.777,2948,2122e5ad-c7bb-4cbb-9163-0918e0f34f21.binning_data.json,2122e5ad-c7bb-4cbb-9163-0918e0f34f21,102.81,21,2122e5ad-c7bb-4cbb-9163-0918e0f34f21.source_info.json,0,
2020-01-13 15:00:08.323,2831.59,9ed3f8ef-4952-4810-bfdd-e319844fbc1c.achievement.json,3572,6000,1578873600000,2.6666665,CHxXcBbd2u,1630709,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-13 15:00:08.323,3506,9ed3f8ef-4952-4810-bfdd-e319844fbc1c.binning_data.json,9ed3f8ef-4952-4810-bfdd-e319844fbc1c,120.04999,66,,0,
2020-01-05 15:00:02.030,8015.1196,a57054cf-f29a-4d02-ade8-c0be3c169b7c.achievement.json,10515,6000,1578182400000,3.166667,CHxXcBbd2u,5258672,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-05 15:00:02.030,10502,a57054cf-f29a-4d02-ade8-c0be3c169b7c.binning_data.json,a57054cf-f29a-4d02-ade8-c0be3c169b7c,360.86996,13,,2058,
2019-12-21 15:14:53.390,2991.94,d057f8a5-cd17-4e92-871d-8460d76bd7eb.achievement.json,3829,6000,1576972800000,1.5521228,VfS0qUERdZ,1927643,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-22 14:51:00.813,3815,d057f8a5-cd17-4e92-871d-8460d76bd7eb.binning_data.json,d057f8a5-cd17-4e92-871d-8460d76bd7eb,129.45,14,d057f8a5-cd17-4e92-871d-8460d76bd7eb.source_info.json,0,
2019-12-08 16:07:55.476,6981.01,ae973917-eb8d-4ca1-8b8d-cf485536342c.achievement.json,10049,6000,1575849600000,1.6055813,VfS0qUERdZ,4347964,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-09 09:22:37.248,9872,ae973917-eb8d-4ca1-8b8d-cf485536342c.binning_data.json,ae973917-eb8d-4ca1-8b8d-cf485536342c,386.22998,177,ae973917-eb8d-4ca1-8b8d-cf485536342c.source_info.json,0,
2020-01-30 15:21:55.626,348.90002,41c7d821-bc16-400e-bade-0f87add9fa07.achievement.json,408,6000,1580428800000,1.8181808,VfS0qUERdZ,191895,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-31 14:44:00.943,407,41c7d821-bc16-400e-bade-0f87add9fa07.binning_data.json,41c7d821-bc16-400e-bade-0f87add9fa07,15.579998,1,41c7d821-bc16-400e-bade-0f87add9fa07.source_info.json,0,
2020-01-08 15:00:04.088,6746.12,e7aaa256-3cd8-4534-992f-3c29d4556a7b.achievement.json,8922,6000,1578441600000,3.0434623,CHxXcBbd2u,4336847,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-08 15:00:04.088,8812,e7aaa256-3cd8-4534-992f-3c29d4556a7b.binning_data.json,e7aaa256-3cd8-4534-992f-3c29d4556a7b,312.04996,110,,5761,
2019-12-25 01:14:57.564,5360.41,d66214c9-0993-4bf5-a4d7-93a572a40719.achievement.json,6913,6000,1577232000000,1.5982407,VfS0qUERdZ,3353944,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-25 13:50:47.631,6784,d66214c9-0993-4bf5-a4d7-93a572a40719.binning_data.json,d66214c9-0993-4bf5-a4d7-93a572a40719,239.84,129,d66214c9-0993-4bf5-a4d7-93a572a40719.source_info.json,0,
2020-01-16 15:02:11.104,1612.63,a6b213b5-1137-4db2-aea8-8f6f2cd2f0a6.achievement.json,2017,6000,1579132800000,2.1153333,CHxXcBbd2u,930973,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-16 15:02:11.104,1970,a6b213b5-1137-4db2-aea8-8f6f2cd2f0a6.binning_data.json,a6b213b5-1137-4db2-aea8-8f6f2cd2f0a6,65.99,47,,0,
2019-11-19 15:00:02.074,4774.2197,6e9602c5-301e-4fa9-9772-9f421db5719c.achievement.json,6409,6000,1574121600000,5.5613894,CHxXcBbd2u,2961052,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-19 15:00:02.074,6349,6e9602c5-301e-4fa9-9772-9f421db5719c.binning_data.json,6e9602c5-301e-4fa9-9772-9f421db5719c,220.19998,60,,2555,
2020-02-02 15:58:01.724,3110.9197,c29733c7-d0eb-43df-b460-7903ec5e7bc2.achievement.json,4018,6000,1580688000000,1.6362685,VfS0qUERdZ,1901228,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-03 13:56:14.972,3967,c29733c7-d0eb-43df-b460-7903ec5e7bc2.binning_data.json,c29733c7-d0eb-43df-b460-7903ec5e7bc2,137.79,51,c29733c7-d0eb-43df-b460-7903ec5e7bc2.source_info.json,0,
2020-01-19 15:01:00.245,4399.5103,e4248c7d-47e0-4d94-b501-a0550ddd338e.achievement.json,5813,6000,1579392000000,3.9166667,CHxXcBbd2u,2848061,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-19 15:01:00.245,5783,e4248c7d-47e0-4d94-b501-a0550ddd338e.binning_data.json,e4248c7d-47e0-4d94-b501-a0550ddd338e,204.93999,30,,1451,
2020-01-10 15:03:44.043,7692.67,66800a00-b275-482b-9c6c-06d6bbb7d48c.achievement.json,9889,6000,1578700800000,1.6064372,VfS0qUERdZ,4788652,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-11 13:56:02.092,9849,66800a00-b275-482b-9c6c-06d6bbb7d48c.binning_data.json,66800a00-b275-482b-9c6c-06d6bbb7d48c,330.91,40,66800a00-b275-482b-9c6c-06d6bbb7d48c.source_info.json,0,
2019-12-28 03:55:34.181,10690.33,1b83ad34-ff86-4465-aa9f-0da4eeae86dc.achievement.json,14032,6000,1577491200000,1.4842548,VfS0qUERdZ,7202489,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-28 13:35:11.096,13995,1b83ad34-ff86-4465-aa9f-0da4eeae86dc.binning_data.json,1b83ad34-ff86-4465-aa9f-0da4eeae86dc,490.11,37,1b83ad34-ff86-4465-aa9f-0da4eeae86dc.source_info.json,0,
2020-01-22 15:00:03.079,3833.2,602617ad-96e3-4f9d-b25b-5a96ec72f6cb.achievement.json,4913,6000,1579651200000,2.943844,CHxXcBbd2u,2382683,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-22 15:00:03.079,4897,602617ad-96e3-4f9d-b25b-5a96ec72f6cb.binning_data.json,602617ad-96e3-4f9d-b25b-5a96ec72f6cb,167.59999,16,,1736,
2020-02-05 15:00:45.194,1991.7601,864e4d71-cf38-4cf0-9a65-cc5dbc2583bd.achievement.json,2508,6000,1580947200000,1.6025501,VfS0qUERdZ,1242869,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-06 14:50:45.527,2501,864e4d71-cf38-4cf0-9a65-cc5dbc2583bd.binning_data.json,864e4d71-cf38-4cf0-9a65-cc5dbc2583bd,86.95999,7,864e4d71-cf38-4cf0-9a65-cc5dbc2583bd.source_info.json,0,
2020-01-14 15:00:02.140,5184.4,3b5239e0-c400-4af8-a65f-bf510375fdc1.achievement.json,6647,6000,1578960000000,3.6460474,CHxXcBbd2u,3272526,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-14 15:00:02.140,6631,3b5239e0-c400-4af8-a65f-bf510375fdc1.binning_data.json,3b5239e0-c400-4af8-a65f-bf510375fdc1,223.77998,16,,1093,
2019-12-30 15:03:34.879,8131.861,542eaf54-231b-4c4f-998e-fdb52b1569f1.achievement.json,10483,6000,1577750400000,1.6182342,VfS0qUERdZ,5025144,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-31 11:22:16.309,10288,542eaf54-231b-4c4f-998e-fdb52b1569f1.binning_data.json,542eaf54-231b-4c4f-998e-fdb52b1569f1,372.68994,195,542eaf54-231b-4c4f-998e-fdb52b1569f1.source_info.json,0,
2020-01-25 15:00:01.630,409.56003,887c4379-8c2d-432a-9963-8a4b3af65fc8.achievement.json,505,6000,1579910400000,3.0,CHxXcBbd2u,249876,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-25 15:00:01.630,504,887c4379-8c2d-432a-9963-8a4b3af65fc8.binning_data.json,887c4379-8c2d-432a-9963-8a4b3af65fc8,18.459997,1,,0,
2020-01-17 15:00:00.864,3145.99,9144db82-c0bb-4cba-8161-15e71603fa45.achievement.json,4004,6000,1579219200000,2.7378793,CHxXcBbd2u,1921840,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-01-17 15:00:00.864,3995,9144db82-c0bb-4cba-8161-15e71603fa45.binning_data.json,9144db82-c0bb-4cba-8161-15e71603fa45,126.59,9,,0,
2020-02-08 15:17:34.575,221.5,8aec03b2-2af4-434e-969f-b5580f7c9b94.achievement.json,274,6000,1581206400000,1.6147263,VfS0qUERdZ,137174,com.sec.android.app.shealth,com.sec.android.app.shealth,2020-02-09 14:59:18.899,272,8aec03b2-2af4-434e-969f-b5580f7c9b94.binning_data.json,8aec03b2-2af4-434e-969f-b5580f7c9b94,10.349999,2,8aec03b2-2af4-434e-969f-b5580f7c9b94.source_info.json,0,
2019-11-22 15:00:01.454,12278.62,4eeadbca-f92a-4db0-a83f-1ec6409d7c95.achievement.json,16150,6000,1574380800000,3.1388888,CHxXcBbd2u,7916704,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-11-22 15:00:01.454,15863,4eeadbca-f92a-4db0-a83f-1ec6409d7c95.binning_data.json,4eeadbca-f92a-4db0-a83f-1ec6409d7c95,655.37994,287,,6263,
2019-12-12 01:14:51.655,7556.2603,38300cb5-d7c3-4b90-980f-c1534c190bb5.achievement.json,10611,6000,1576108800000,1.6800005,VfS0qUERdZ,4497772,com.sec.android.app.shealth,com.sec.android.app.shealth,2019-12-12 13:16:01.714,10433,38300cb5-d7c3-4b90-980f-c1534c190bb5.binning_data.json,38300cb5-d7c3-4b90-980f-c1534c190bb5,396.93,178,38300cb5-d7c3-4b90-980f-c1534c190bb5.source_info.json,0,
