com.samsung.shealth.preferences,1140029,1
int_value,long_value,pkg_name,blob_value,update_time,datauuid,double_value,create_time,text_value,deviceuuid,float_value
1,,com.sec.android.app.shealth,,2020. 07. 07. 오후 6:31:48,settings.marketing_agreement,,2020. 07. 07. 오후 6:31:40,settings.marketing_agreement,sb+tNhfKEH,,
1,,com.sec.android.app.shealth,,2020. 07. 07. 오후 6:31:50,oobe.location_agreement_kr,,2020. 07. 07. 오후 6:31:50,oobe.location_agreement_kr,sb+tNhfKEH,,

