com.samsung.shealth.preferences,1140029,1
int_value,long_value,pkg_name,blob_value,update_time,datauuid,double_value,create_time,text_value,deviceuuid,float_value
0,,com.sec.android.app.shealth,,2020. 07. 06. 08:27:59,settings.marketing_agreement,,2020. 07. 06. 08:27:59,settings.marketing_agreement,sZOKHxE5f1,,
1,,com.sec.android.app.shealth,,2020. 07. 06. 08:28:17,oobe.location_agreement_kr,,2020. 07. 06. 08:28:17,oobe.location_agreement_kr,sZOKHxE5f1,,

